Month,Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Event Type,Demand Loss (MW),Number of Customers Affected,Year
September,09/06/2022,17:00:00,09/06/2022,20:00:00,"Nevada: Clark County, Washoe County;",WECC,System Operations,8800,1300000,2022
September,09/07/2022,13:45:00,09/07/2022,19:00:00,Florida: Alachua County;,SERC,Cyber Event,0,0,2022
September,09/07/2022,11:31:00,09/07/2022,21:00:00,California: Sacramento County;,WECC,System Operations,Unknown,0,2022
September,09/07/2022,13:00:00,Unknown,Unknown,California: Imperial County;,WECC,Vandalism,0,0,2022
September,09/07/2022,17:00:00,09/07/2022,20:00:00,"Nevada: Clark County, Washoe County;",WECC,System Operations,8600,1300000,2022
September,09/07/2022,16:00:00,09/07/2022,21:00:00,California: Shasta County;,WECC,Severe Weather,257,44000,2022
September,09/08/2022,10:52:00,09/09/2022,21:00:00,California: Sacramento County;,WECC,System Operations,Unknown,0,2022
September,09/08/2022,11:54:00,09/08/2022,21:00:00,California: Shasta County;,WECC,Severe Weather,258,44000,2022
September,09/08/2022,17:00:00,09/08/2022,20:00:00,"Nevada: Clark County, Washoe County;",WECC,System Operations,8250,1300000,2022
September,09/09/2022,16:00:00,09/09/2022,21:00:00,California: Shasta County;,WECC,Severe Weather,257,44000,2022
September,09/10/2022,22:30:00,09/10/2022,22:31:00,Indiana: Spencer County;,RF,Suspicious Activity,Unknown,Unknown,2022
September,09/11/2022,18:19:00,09/11/2022,22:28:00,Texas: Fayette County;,TRE,Transmission Interruption,0,0,2022
September,09/13/2022,19:55:00,09/13/2022,20:01:00,Texas: El Paso County;,TRE,Severe Weather,0,0,2022
September,09/15/2022,19:52:00,09/15/2022,21:31:00,Texas: Fayette County;,TRE,Transmission Interruption,0,0,2022
September,09/16/2022,18:30:00,09/16/2022,23:15:00,Oregon: Multnomah County; Washington: Clark County;,WECC,Transmission Interruption,0,0,2022
September,09/16/2022,18:00:00,09/16/2022,18:01:00,Utah:,WECC,Suspicious Activity,0,0,2022
September,09/21/2022,16:19:00,09/21/2022,18:01:00,Texas: Louisiana: Arkansas: Jefferson County; Mississippi:,TRE/SERC,Vandalism,Unknown,1521,2022
September,09/22/2022,03:58:00,09/22/2022,04:00:00,"Florida: Pinellas County, Pasco County, Orange County, Lake County;",SERC,Vandalism,Unknown,Unknown,2022
September,09/22/2022,10:02:00,09/22/2022,11:00:00,California: Los Angeles County;,WECC,Vandalism,1,0,2022
September,09/23/2022,10:10:00,09/23/2022,11:00:00,California: Los Angeles County;,WECC,Vandalism,2,0,2022
September,09/27/2022,08:42:00,09/27/2022,10:00:00,California: Los Angeles County;,WECC,Vandalism,1,0,2022
September,09/28/2022,15:00:00,10/03/2022,15:53:00,"Florida: Alachua County, Bay County, Citrus County, Columbia County, Dixie County, Franklin County, Gilchrist County, Gulf County, Hamilton County, Hardee County, Hernando County, Highlands County, Jefferson County, Lafayette County, Lake County, Levy County, Madison County, Marion County, Orange County, Osceola County, Pasco County, Pinellas County, Polk County, Seminole County, Sumter County, Suwannee County, Taylor County, Volusia County, Wakulla County;",SERC,Severe Weather,Unknown,676000,2022
September,09/28/2022,18:00:00,09/30/2022,15:20:00,Florida:,SERC,Severe Weather,1000,116937,2022
September,09/28/2022,15:00:00,Unknown,Unknown,"Florida: Hillsborough County, Polk County, Pasco County, Pinellas County;",SERC,Severe Weather,750,291361,2022
September,09/29/2022,04:00:00,10/03/2022,00:00:00,"Florida: Orange County, Osceola County;",SERC,Severe Weather,0,0,2022
September,09/29/2022,03:27:00,Unknown,Unknown,Florida: Polk County;,SERC,Severe Weather,150,15797,2022
September,09/30/2022,18:30:00,10/01/2022,18:36:00,North Carolina: South Carolina:,SERC,Severe Weather,Unknown,154100,2022
September,09/30/2022,13:46:00,09/30/2022,18:09:00,South Carolina:,SERC,Severe Weather,Unknown,108930,2022
September,09/30/2022,02:45:00,10/01/2022,16:15:00,North Carolina:,SERC,Severe Weather,Unknown,48323,2022
September,09/30/2022,11:00:00,09/30/2022,12:00:00,California: Los Angeles County;,WECC,Vandalism,2,0,2022
October,10/03/2022,06:00:00,10/04/2022,07:00:00,Alabama: Barbour County; Virginia:,SERC,Suspicious activity,0,0,2022
October,10/03/2022,13:45:00,10/03/2022,14:30:00,California: Los Angeles County;,WECC,Vandalism,1,0,2022
October,10/08/2022,16:23:00,10/08/2022,16:50:00,New York: Queens County;,NPCC,Suspicious activity,100,0,2022
October,10/10/2022,15:50:00,10/10/2022,16:05:00,Texas: Louisiana: Arkansas: Pope County; Mississippi:,TRE/SERC,Vandalism,Unknown,0,2022
October,10/13/2022,10:00:00,10/13/2022,11:00:00,California: Los Angeles County;,WECC,Vandalism,1,0,2022
October,10/14/2022,13:15:00,10/14/2022,17:45:00,Connecticut: Massachusetts: Maine: Rhode Island: New Hampshire: Vermont:,NPCC,Sever Weather,Unknown,76388,2022
October,10/14/2022,13:30:00,Unknown ,Unknown,Texas: Bee County;,RE ,Cyber Event,0,0,2022
October,10/15/2022,09:52:00,10/15/2022,10:23:00,Arizona: Maricopa County;,WECC,System Operations,0,0,2022
October,10/15/2022,20:04:00,10/18/2022,16:03:00,Louisiana: Lafourche Parish;,SERC,System Operations,69,16225,2022
October,10/18/2022,15:12:00,Unknown ,Unknown,Texas: Louisiana: Arkansas: Pope County; Mississippi:,TRE/SERC,Vandalism,Unknown,Unknown,2022
October,10/21/2022,11:15:00,10/21/2022,11:18:00,California: Trinity County;,WECC,Suspicious activity,0,0,2022
October,10/24/2022,00:00:00,10/28/2022,00:00:00,Massachusetts: Essex County[13];,NPCC,Cyber Event,0,0,2022
October,10/24/2022,16:29:00,10/24/2022,18:05:00,Texas: New Mexico: Chaves County;,TRE/WECC,System Operations,34,7551,2022
October,10/25/2022,01:45:00,10/25/2022,13:50:00,Texas: Harris County;,TRE,System Operations,Unknown,109865,2022
October,10/26/2022,19:32:00,10/26/2022,20:38:00,Texas:,TRE,System Operations,0,0,2022
October,10/27/2022,00:01:00,10/27/2022,13:00:00,Arkansas:,SERC,Vandalism,Unknown,0,2022
October,10/28/2022,14:16:00,10/28/2022,15:00:00,California: Los Angeles County;,WECC,Vandalism,2,0,2022
October,10/31/2022,21:14:00,10/31/2022,22:14:00,Louisiana:,SERC,Suspicious activity,Unknown,0,2022
November,11/02/2022,15:11:00,11/02/2022,15:25:00,Texas: Cameron County;,TRE,Suspicious Activity,0,0,2022
November,11/03/2022,12:07:00,11/03/2022,14:24:00,Washington: Douglas County;,WECC,Transmission Interruption,0,0,2022
November,11/04/2022,20:05:00,11/07/2022,09:00:00,"Washington: Island County, King County, Kittitas County, Thurston County, Kitsap County, Pierce County, Skagit County, Whatcom County;",WECC,Severe Weather,Unknown,214000,2022
November,11/05/2022,13:00:00,11/08/2022,07:00:00,"Michigan: Kalamazoo County, Kent County, Calhoun County, Genesee County, Ottawa County, Muskegon County, Eaton County, Saginaw County, Van Buren County, Hillsdale County, Shiawassee County, Jackson County, Lenawee County, Branch County, Montcalm County, Monroe County, Manistee County, Roscommon County, Clinton County, Ingham County, Gladwin County, Arenac County, Ogemaw County, Iosco County, Alcona County;",RF,Severe Weather,Unknown,158450,2022
November,11/05/2022,19:57:00,Unknown,Unknown,"Michigan: Oakland County, Wayne County, Monroe County, Lapeer County, St. Clair County, Washtenaw County, Macomb County, Tuscola County, Sanilac County, Huron County;",RF,Severe Weather,Unknown,53000,2022
November,11/05/2022,19:00:00,Unknown,Unknown,Wisconsin:,MRO/RF,Severe Weather,Unknown,50000,2022
November,11/08/2022,15:48:00,11/08/2022,16:21:00,Texas: Hockley County;,TRE,Transmission Interruption,0,0,2022
November,11/10/2022,11:07:00,11/10/2022,12:00:00,Arkansas: Pulaski County;,SERC,Generation Inadequacy,0,0,2022
November,11/10/2022,06:00:00,11/11/2022,08:47:00,"Florida: Alachua County, Bay County, Citrus County, Columbia County, Dixie County, Franklin County, Gilchrist County, Gulf County, Hamilton County, Hardee County, Hernando County, Highlands County, Jefferson County, Lafayette County, Lake County, Levy County, Madison County, Marion County, Orange County, Osceola County, Pasco County, Pinellas County, Polk County, Seminole County, Sumter County, Suwannee County, Taylor County, Volusia County, Wakulla County;",SERC,Severe Weather,Unknown,160000,2022
November,11/11/2022,01:00:00,11/11/2022,05:00:00,California: San Bernardino County;,WECC,Vandalism,Unknown,Unknown,2022
November,11/11/2022,01:41:00,11/14/2022,14:00:00,Ohio: Knox County;,RF,Actual Physical Attack/Vandalism,7,1775,2022
November,11/15/2022,10:17:00,11/15/2022,11:06:00,Massachusetts: Hampden County[13];,NPCC,System Operations,0,0,2022
November,11/15/2022,01:00:00,11/15/2022,06:00:00,Oregon: Josephine County; Washington: Idaho: Utah: Wyoming:,WECC,Vandalism,0,0,2022
November,11/18/2022,04:30:00,11/18/2022,04:59:00,Washington: Cowlitz County;,WECC,Actual Physical Attack/Vandalism,3,1454,2022
November,11/22/2022,10:01:00,11/22/2022,10:43:00,Maine: Penobscot County;,NPCC,System Operations,0,0,2022
November,11/23/2022,07:03:00,11/23/2022,08:57:00,Texas: Cameron County;,TRE,Suspicious Activity,0,0,2022
November,11/23/2022,10:15:00,11/23/2022,14:09:00,Washington: Pierce County;,WECC,Actual Physical Attack/Vandalism,0,0,2022
November,11/23/2022,12:46:00,11/23/2022,13:19:00,Michigan:,RF,System Operations,0,0,2022
November,11/23/2022,09:30:00,Unknown,Unknown,Maryland: Delaware: New Jersey: Pennsylvania: Illinois: District of Columbia:,RF,Cyber Event,Unknown,Unknown,2022
November,11/24/2022,01:40:00,11/24/2022,01:45:00,Oregon: Clackamas County;,WECC,Vandalism,0,0,2022
November,11/25/2022,05:00:00,11/25/2022,08:00:00,California: Riverside County;,WECC,Actual Physical Attack/Vandalism,0,0,2022
November,11/27/2022,17:28:00,11/27/2022,23:58:00,Maryland: Montgomery County;,RF,Transmission Interruption,190,87500,2022
November,11/28/2022,01:08:00,11/28/2022,02:24:00,Oregon: Clackamas County;,WECC,Actual Physical Attack/Vandalism,Unknown,6337,2022
November,11/30/2022,18:45:00,12/02/2022,04:00:00,Maine: Massachusetts: Connecticut: Rhode Island: Vermont: New Hampshire:,NPCC,Severe Weather,113,113000,2022
November,11/30/2022,02:37:00,11/30/2022,06:10:00,New York: Broome County;,NPCC,System Operations,0,0,2022
November,11/30/2022,03:35:00,11/30/2022,09:10:00,Alabama: Mississippi: Georgia:,SERC,Severe Weather,386,54110,2022
December,12/03/2022,19:51:00,Unknown,Unknown,North Carolina: Moore County;,SERC,Vandalism,99,45000,2022
December,12/05/2022,18:20:00,12/05/2022,18:55:00,Pennsylvania: York County;,RF,Suspicious Activity,0,0,2022
December,12/05/2022,09:00:00,12/05/2022,13:00:00,New York: Orange County;,NPCC,Vandalism,0,0,2022
December,12/06/2022,09:25:00,Unknown,Unknown,California: Sacramento County;,WECC,Suspicious Activity,0,0,2022
December,12/06/2022,08:26:00,12/06/2022,08:30:00,Kentucky: Jefferson County;,SERC,Vandalism,0,0,2022
December,12/06/2022,00:00:00,12/06/2022,00:01:00,Georgia: Heard County;,SERC,Suspicious Activity,0,0,2022
December,12/06/2022,00:00:00,12/06/2022,00:01:00,Georgia: Bartow County;,SERC,Suspicious Activity,0,0,2022
December,12/06/2022,12:45:00,Unknown,Unknown,Ohio:,RF,Suspicious Activity,2600,Unknown,2022
December,12/06/2022,08:15:00,12/06/2022,12:15:00,Pennsylvania:,RF,Suspicious Activity,1883,Unknown,2022
December,12/07/2022,13:35:00,12/07/2022,13:40:00,Illinois: Cook County;,SERC/RF,Suspicious Activity,0,0,2022
December,12/07/2022,16:42:00,12/07/2022,21:00:00,North Carolina: South Carolina:,SERC,Suspicious Activity,0,0,2022
December,12/08/2022,12:36:00,Unknown,Unknown,Indiana: Vigo County;,RF,Suspicious Activity,0,0,2022
December,12/10/2022,01:14:00,12/10/2022,02:02:00,Massachusetts: Suffolk County[13];,NPCC,Transmission Interruption,0,0,2022
December,12/10/2022,11:00:00,12/12/2022,06:00:00,"Missouri: Greene County, Dunklin County;",SERC,Suspicious Activity,0,0,2022
December,12/13/2022,23:59:00,12/14/2022,03:39:00,Washington: Spokane County;,WECC,Vandalism,10,583,2022
December,12/14/2022,10:42:00,12/14/2022,12:05:00,Florida: Hillsborough County;,SERC,System Operations,0,0,2022
December,12/14/2022,11:23:00,Unknown,Unknown,Indiana:,RF,Vandalism,0,0,2022
December,12/14/2022,12:52:00,Unknown,Unknown,Montana: Richland County;,WECC,Suspicious Activity,Unknown,Unknown,2022
December,12/15/2022,05:30:00,12/15/2022,05:31:00,Utah: Salt Lake County;,WECC,Vandalism,0,0,2022
December,12/16/2022,23:30:00,12/18/2022,23:21:00,Massachusetts: Vermont: New Hampshire: Maine:,NPCC,Severe Weather,Unknown,36600,2022
December,12/17/2022,19:45:00,12/17/2022,19:46:00,Texas: Kaufman County;,TRE,Suspicious Activity,0,0,2022
December,12/22/2022,09:04:00,12/25/2022,00:00:00,Tennessee: Alabama: Mississippi: Kentucky:,SERC,Transmission Interruption,3200,Unknown,2022
December,12/22/2022,21:04:00,12/22/2022,21:42:00,Texas: Montgomery County;,TRE,System Operations,0,0,2022
December,12/23/2022,06:04:00,12/23/2022,06:40:00,Texas: Cameron County;,TRE,Suspicious Activity,0,0,2022
December,12/23/2022,14:30:00,Unknown,Unknown,New York:,NPCC,Severe Weather,Unknown,57000,2022
December,12/23/2022,05:20:00,Unknown,Unknown,Connecticut: Rhode Island: Massachusetts: Vermont: New Hampshire: Maine:,NPCC,Severe Weather,Unknown,500000,2022
December,12/23/2022,09:45:00,12/23/2022,17:00:00,North Carolina:,SERC,Severe Weather,Unknown,66519,2022
December,12/23/2022,07:30:00,12/23/2022,22:13:00,North Carolina: South Carolina:,SERC,Severe Weather,Unknown,108900,2022
December,12/23/2022,08:31:00,Unknown,Unknown,Tennessee: Shelby County;,SERC,Severe Weather,Unknown,Unknown,2022
December,12/23/2022,03:03:00,12/23/2022,12:30:00,Alabama: Georgia: Mississippi:,SERC,Severe Weather,236,33010,2022
December,12/23/2022,07:19:00,12/23/2022,07:41:00,Missouri: Jasper County;,SERC,Severe Weather,0,0,2022
December,12/24/2022,06:15:00,12/25/2022,09:00:00,South Carolina:,SERC,Severe Weather,4615,17600,2022
December,12/24/2022,06:35:00,12/24/2022,16:10:00,North Carolina:,SERC,System Operations,960,130000,2022
December,12/24/2022,04:45:00,12/24/2022,15:45:00,North Carolina: South Carolina:,SERC,Severe Weather,1000,295000,2022
December,12/24/2022,09:00:00,12/24/2022,11:15:00,Alabama: Georgia: Mississippi:,SERC,Severe Weather,160,22436,2022
December,12/25/2022,19:25:00,12/25/2022,20:07:00,Washington: Pierce County;,WECC,Vandalism,32,13500,2022
December,12/25/2022,02:42:00,12/25/2022,04:55:00,Washington: Pierce County;,WECC,Vandalism,14,8000,2022
December,12/26/2022,06:54:00,12/26/2022,08:19:00,Washington:,WECC,Vandalism,Unknown,Unknown,2022
December,12/26/2022,08:30:00,12/28/2022,21:00:00,"Washington: King County, Island County, Kittitas County, Kitsap County, Pierce County, Skagit County, Thurston County, Whatcom County;",WECC,Severe Weather,Unknown,230000,2022
December,12/27/2022,08:00:00,12/27/2022,08:30:00,Washington: Lewis County;,WECC,Vandalism,0,0,2022
December,12/27/2022,13:30:00,12/27/2022,21:16:00,California: San Diego County;,WECC,Vandalism,0,0,2022
December,12/27/2022,10:12:00,Unknown,Unknown,"Oregon: Clackamas County, Columbia County, Marion County, Multnomah County, Polk County;",WECC,Severe Weather,Unknown,83060,2022
December,12/27/2022,20:40:00,12/27/2022,20:41:00,Washington: King County;,WECC,Severe Weather,11,11600,2022
December,12/27/2022,07:07:00,12/29/2022,11:10:00,California: Sacramento County;,WECC,Suspicious Activity,Unknown,Unknown,2022
December,12/27/2022,07:20:00,12/27/2022,11:22:00,California: Sacramento County;,WECC,Vandalism,0,0,2022
December,12/29/2022,13:14:00,12/29/2022,13:55:00,Washington: King County;,WECC,Vandalism,0,0,2022
December,12/29/2022,16:00:00,Unknown,Unknown,Ohio:,RF,Vandalism,2600,Unknown,2022
December,12/30/2022,05:25:00,12/30/2022,14:17:00,Oregon: Sherman County;,WECC,Transmission Interruption,0,0,2022
December,12/30/2022,17:04:00,Unknown,Unknown,Minnesota: Washington County;,MRO,Transmission Interruption,Unknown,Unknown,2022
December,12/31/2022,20:00:00,01/03/2023,00:00:00,Nevada:,WECC,Severe Weather,Unknown,3500,2022
December,12/31/2022,19:00:00,01/01/2023,06:00:00,California: Sacramento County;,WECC,Severe Weather,Unknown,161000,2022
