Month,Area Affected,NERC Region,Event Type,Demand Loss (MW),Number of Customers Affected,Year,Date/Time Event Began,Date/Time Restoration,Event Duration (hours)
July,Minnesota,MRO/RF,System Operations,15,3500,2021,2021-07-23 08:09:00,2021-07-23 08:30:00,0.35
July,Virginia,RF/SERC,System Operations,0,0,2021,2021-07-23 08:20:00,2021-07-23 10:45:00,2.42
July,Michigan,RF,Severe Weather,Unknown,225949,2021,2021-07-24 20:30:00,,
July,Nevada,WECC,Vandalism,0,0,2021,2021-07-26 07:54:00,,
July,Maine,NPCC,System Operations,0,0,2021,2021-07-28 12:54:00,2021-07-28 15:42:00,2.8
July,Wisconsin,MRO,Cyber Event,0,0,2021,2021-07-30 08:02:00,2021-07-30 09:34:00,1.53
August,Nevada,WECC,Vandalism,0,0,2021,2021-08-01 09:00:00,2021-08-04 09:00:00,0.0
August,California,WECC,Severe Weather,95,65888,2021,2021-08-01 23:37:00,2021-08-02 00:00:00,0.38
August,Texas,TRE,Severe Weather/Transmission Interruption,43,19000,2021,2021-08-02 06:23:00,2021-08-02 15:55:00,9.53
August,Texas,TRE,Severe Weather/Transmission Interruption,24,9400,2021,2021-08-02 00:18:00,2021-08-02 10:47:00,10.48
August,Texas,TRE,Suspicious Activity,0,0,2021,2021-08-03 07:05:00,2021-08-03 07:32:00,0.45
August,Oregon,WECC,System Operations,4,Unknown,2021,2021-08-03 04:35:00,2021-08-03 05:28:00,0.88
August,Michigan,RF,Severe Weather,Unknown,372600,2021,2021-08-10 22:30:00,2021-08-13 16:38:00,18.13
August,Illinois,RF/SERC,Severe Weather,Unknown,318761,2021,2021-08-10 20:30:00,2021-08-11 19:00:00,22.5
August,Wisconsin,RF/SERC,Severe Weather,Unknown,233000,2021,2021-08-10 20:00:00,,
August,Michigan,RF,Severe Weather,Unknown,700000,2021,2021-08-11 15:35:00,,
August,Ohio,RF,Severe Weather,Unknown,92109,2021,2021-08-11 19:12:00,2021-08-11 21:49:00,2.62
August,Illinois,RF/SERC,Severe Weather,Unknown,101000,2021,2021-08-12 18:57:00,2021-08-13 06:00:00,11.05
August,Massachusetts,NPCC,System Operations,0,0,2021,2021-08-12 22:03:00,2021-08-12 22:44:00,0.68
August,California,WECC,Actual Physical Attack,0,0,2021,2021-08-15 17:17:00,2021-08-16 03:30:00,10.22
August,Montana,WECC,Vandalism,0,0,2021,2021-08-16 16:11:00,2021-08-16 16:31:00,0.33
August,California,WECC,Severe Weather,234,71000,2021,2021-08-17 19:15:00,2021-08-18 17:45:00,22.5
August,California,WECC,Vandalism,Unknown,0,2021,2021-08-17 14:00:00,2021-08-18 14:00:00,0.0
August,Texas,TRE,System Operations,0,0,2021,2021-08-18 11:40:00,2021-08-18 12:13:00,0.55
August,California,WECC,Vandalism,0,0,2021,2021-08-20 15:35:00,2021-08-20 16:35:00,1.0
August,Oregon,WECC,Vandalism,0,0,2021,2021-08-20 02:00:00,2021-08-20 03:00:00,1.0
August,Idaho,WECC,Severe Weather,0,418,2021,2021-08-21 10:14:00,2021-08-21 10:52:00,0.63
August,Connecticut,NPCC,Severe Weather,Unknown,28134,2021,2021-08-22 12:11:00,2021-08-23 16:30:00,4.32
August,Michigan,RF,Severe Weather,Unknown,65000,2021,2021-08-24 21:37:00,,
August,Michigan,RF,Severe Weather,Unknown,84987,2021,2021-08-24 17:00:00,2021-08-26 14:07:00,21.12
August,Arkansas,SERC,Suspicious Activity,0,0,2021,2021-08-27 06:16:00,2021-08-27 10:14:00,3.97
August,Louisiana,SERC,Severe Weather,Unknown,Unknown,2021,2021-08-29 11:30:00,,
August,Louisiana,SERC,Severe Weather,Unknown,Unknown,2021,2021-08-29 18:04:00,2021-08-31 22:36:00,4.53
August,Louisiana,SERC,Severe Weather,Unknown,91315,2021,2021-08-29 18:00:00,2021-09-03 13:41:00,19.68
August,Louisiana,SERC,Severe Weather,Unknown,50000,2021,2021-08-29 22:39:00,2021-09-03 08:38:00,9.98
August,New York,NPCC,Transmission Interruption,796,0,2021,2021-08-29 20:25:00,,
August,Louisiana,SERC,Transmission Interruption,Unknown,Unknown,2021,2021-08-29 09:32:00,2021-08-29 21:32:00,12.0
August,Louisiana,SERC,Severe Weather,Unknown,Unknown,2021,2021-08-29 17:53:00,,
August,Florida,SERC,Actual Physical Attack,0,0,2021,2021-08-30 21:17:00,2021-09-01 15:19:00,18.03
September,California,WECC,Vandalism,0,0,2021,2021-09-01 06:22:00,2021-09-01 15:56:00,9.57
September,Pennsylvania,RF,Severe Weather,Unknown,252740,2021,2021-09-01 17:30:00,2021-09-02 02:00:00,8.5
September,Texas,TRE,Suspicious Activity,0,0,2021,2021-09-02 14:07:00,2021-09-02 14:10:00,0.05
September,Michigan,RF,Severe Weather,Unknown,80000,2021,2021-09-07 17:30:00,2021-09-09 09:00:00,15.5
September,Michigan,RF,Severe Weather,Unknown,60000,2021,2021-09-07 20:00:00,2021-09-09 07:00:00,11.0
September,North Dakota,MRO,Transmission Interruption,37,1,2021,2021-09-08 12:15:00,2021-09-08 12:38:00,0.38
September,California,WECC,Vandalism,0,0,2021,2021-09-09 16:00:00,2021-09-09 17:30:00,1.5
September,Nevada,WECC,System Operations,8000,1300000,2021,2021-09-09 17:00:00,2021-09-09 20:00:00,3.0
September,North Dakota,MRO,Transmission Interruption,6,1,2021,2021-09-10 11:17:00,2021-09-10 11:19:00,0.03
September,Iowa,MRO,Vandalism,0,0,2021,2021-09-10 14:05:00,,
September,California,WECC,Severe Weather,89,59649,2021,2021-09-10 07:20:00,2021-09-10 09:05:00,1.75
September,Florida,SERC,Severe Weather,75,Unknown,2021,2021-09-10 01:55:00,2021-09-10 02:04:00,0.15
September,Texas,TRE/SERC,Actual Physical Attack,0,0,2021,2021-09-11 08:32:00,,
September,Washington,WECC,Transmission Interruption,0,0,2021,2021-09-13 12:18:00,2021-09-13 13:15:00,0.95
September,Texas,TRE,Severe Weather,Unknown,204280,2021,2021-09-13 23:59:00,,
September,Texas,TRE,Transmission Interruption,0,0,2021,2021-09-13 13:10:00,,
September,Texas,TRE,Severe Weather,Unknown,66589,2021,2021-09-13 18:00:00,2021-09-14 00:49:00,6.82
September,Texas,TRE,Severe Weather,1905,705415,2021,2021-09-14 00:35:00,2021-09-18 19:20:00,18.75
September,Texas,TRE,Severe Weather,0,Unknown,2021,2021-09-14 07:36:00,2021-09-15 01:48:00,18.2
September,Texas,TRE,Severe Weather,0,Unknown,2021,2021-09-14 07:52:00,2021-09-14 22:44:00,14.87
September,Texas,TRE/SERC/WECC,System Operations,0,0,2021,2021-09-15 22:42:00,2021-09-16 00:37:00,1.92
September,Oklahoma,MRO/SERC,Transmission Interruption,100,4000,2021,2021-09-16 14:49:00,2021-09-16 20:02:00,5.22
September,Oklahoma,MRO/SERC,Transmission Interruption,100,4000,2021,2021-09-16 14:49:00,2021-09-16 20:02:00,5.22
September,Washington,WECC,Severe Weather/Transmission Interruption,Unknown,87000,2021,2021-09-17 23:00:00,2021-09-19 12:00:00,13.0
September,Indiana,RF,Suspicious Activity,0,0,2021,2021-09-17 03:50:00,2021-09-18 04:08:00,0.3
September,Minnesota,MRO,Severe Weather,Unknown,82000,2021,2021-09-17 03:00:00,2021-09-18 22:00:00,19.0
September,Indiana,RF,Suspicious Activity,0,0,2021,2021-09-18 04:30:00,2021-09-18 06:00:00,1.5
September,Michigan,RF,Severe Weather,Unknown,136000,2021,2021-09-22 17:17:00,,
September,California,WECC,Vandalism,1,0,2021,2021-09-22 09:36:00,2021-09-23 11:45:00,2.15
September,Kentucky,SERC,Transmission Interruption,20,5000,2021,2021-09-28 13:44:00,2021-09-28 13:56:00,0.2
September,Missouri,MRO/SERC,System Operations,150,0,2021,2021-09-29 11:48:00,2021-09-29 12:21:00,0.55
October,Texas,TRE,Suspicious Activity,0,0,2021,2021-10-03 10:40:00,2021-10-03 11:54:00,1.23
October,Utah,WECC,Vandalism,Unknown,0,2021,2021-10-04 07:00:00,2021-10-04 08:00:00,1.0
October,California,WECC,Vandalism,0,0,2021,2021-10-05 11:31:00,2021-10-05 11:32:00,0.02
October,California,WECC,Vandalism,0,0,2021,2021-10-05 11:31:00,2021-10-05 11:32:00,0.02
October,Maryland,RF,Vandalism,0,0,2021,2021-10-07 17:15:00,2021-10-09 18:15:00,1.0
October,California,WECC,Vandalism,0,0,2021,2021-10-08 06:30:00,2021-10-08 10:00:00,3.5
October,Ohio,RF,System Operations,210,0,2021,2021-10-08 14:30:00,2021-10-08 18:32:00,4.03
October,North Carolina,SERC,System Operations,0,0,2021,2021-10-09 17:01:00,2021-10-10 06:30:00,13.48
October,Texas,TRE,Severe Weather,Unknown,110000,2021,2021-10-10 22:15:00,2021-10-12 17:00:00,18.75
October,California,WECC,Severe Weather,126,84000,2021,2021-10-11 14:22:00,2021-10-11 20:30:00,6.13
October,Illinois,RF,Suspicious Activity,0,0,2021,2021-10-12 20:08:00,2021-10-12 20:09:00,0.02
October,Oregon,WECC,Transmission Interruption,Unknown,Unknown,2021,2021-10-16 14:16:00,2021-10-16 18:41:00,4.42
October,Pennsylvania,RF,System Operations,0,0,2021,2021-10-18 22:18:00,2021-10-18 23:30:00,1.2
October,Pennsylvania,RF,Suspicious Activity,0,0,2021,2021-10-18 23:26:00,2021-10-19 15:00:00,15.57
October,Georgia,SERC,Suspicious Activity,0,0,2021,2021-10-18 23:27:00,2021-10-19 10:05:00,10.63
October,Missouri,SERC/MRO,Suspicious Activity,0,0,2021,2021-10-18 22:26:00,2021-10-19 08:19:00,9.88
October,Florida,SERC,Vandalism,0,0,2021,2021-10-18 11:47:00,2021-10-18 11:48:00,0.02
October,Ohio,RF,System Operations,42,1,2021,2021-10-19 15:34:00,2021-10-19 16:26:00,0.87
October,Wisconsin,MRO/RF,System Operations,0,0,2021,2021-10-20 23:00:00,2021-10-21 01:20:00,2.33
October,Louisiana,SERC,System Operations,132,0,2021,2021-10-22 19:55:00,2021-10-23 05:55:00,10.0
October,California,WECC,Severe Weather,116,59000,2021,2021-10-24 08:55:00,2021-10-25 18:15:00,9.33
October,Washington,WECC,Severe Weather,Unknown,233000,2021,2021-10-24 07:00:00,2021-10-26 21:30:00,14.5
October,Louisiana,SERC,System Operations,0,0,2021,2021-10-27 17:57:00,2021-10-28 16:49:00,22.87
October,Connecticut,NPCC,Severe Weather,Unknown,169000,2021,2021-10-27 02:25:00,2021-10-29 08:37:00,6.2
October,Montana,WECC,System Operations,20,0,2021,2021-10-28 12:47:00,2021-10-28 13:05:00,0.3
October,Texas,TRE,Severe Weather,Unknown,250000,2021,2021-10-28 14:15:00,2021-10-30 08:00:00,17.75
October,Texas,TRE,Severe Weather,Unknown,130000,2021,2021-10-28 14:45:00,2021-10-29 20:30:00,5.75
October,Texas,TRE,Actual Physical Attack/Vandalism,Unknown,Unknown,2021,2021-10-28 12:06:00,2021-10-28 12:30:00,0.4
October,Vermont,NPCC,Suspicious Activity,0,0,2021,2021-10-29 14:20:00,2021-10-29 15:00:00,0.67
October,New Jersey,RF,Suspicious Activity,Unknown,Unknown,2021,2021-10-30 07:31:00,,
October,California,WECC,Vandalism,0,0,2021,2021-10-31 07:49:00,2021-10-31 09:32:00,1.72
November,Montana,WECC,System Operations,44,Unknown,2021,2021-11-04 21:34:00,2021-11-04 22:57:00,1.38
November,Pennsylvania,RF,Suspicious Activity,0,0,2021,2021-11-06 06:45:00,2021-11-06 07:00:00,0.25
November,Washington,WECC,Suspicious Activity,Unknown,350,2021,2021-11-06 08:40:00,2021-11-06 08:41:00,0.02
November,Washington,WECC,System Operations,9,Unknown,2021,2021-11-08 22:53:00,2021-11-08 23:33:00,0.67
November,Mississippi,SERC,System Operations,Unknown,Unknown,2021,2021-11-09 18:00:00,2021-11-09 20:00:00,2.0
November,Indiana,RF,Vandalism,0,0,2021,2021-11-09 08:50:00,2021-11-09 16:00:00,7.17
November,Texas,TRE,Transmission Interruption,0,0,2021,2021-11-10 21:19:00,2021-11-11 01:19:00,4.0
November,New York,NPCC,Transmission Interruption,0,0,2021,2021-11-10 09:49:00,2021-11-10 10:05:00,0.27
November,Texas,TRE,System Operations,67,Unknown,2021,2021-11-11 05:52:00,2021-11-11 06:09:00,0.28
November,Oregon,WECC,Vandalism,0,0,2021,2021-11-12 07:00:00,2021-11-12 07:14:00,0.23
November,Colorado,WECC,Suspicious Activity,0,0,2021,2021-11-15 11:47:00,,
November,Washington,WECC,Severe Weather,Unknown,90000,2021,2021-11-15 11:00:00,2021-11-17 06:00:00,19.0
November,California,WECC,Suspicious Activity,0,0,2021,2021-11-16 00:42:00,2021-11-16 07:35:00,6.88
November,Maryland,RF,System Operations,0,0,2021,2021-11-16 17:37:00,2021-11-16 18:21:00,0.73
November,Michigan,RF,System Operations,0,0,2021,2021-11-17 12:43:00,2021-11-17 13:25:00,0.7
November,Colorado,WECC,Vandalism,0,0,2021,2021-11-17 13:12:00,,
November,Wisconsin,MRO/RF,Cyber Event,0,0,2021,2021-11-21 10:00:00,2021-11-21 10:01:00,0.02
November,California,WECC,Severe Weather,Unknown,81406,2021,2021-11-24 10:00:00,2021-11-26 10:21:00,0.35
November,North Carolina,SERC,System Operations,0,0,2021,2021-11-30 06:46:00,2021-11-30 06:47:00,0.02
November,Texas,TRE,Suspicious Activity,0,0,2021,2021-11-30 06:52:00,2021-11-30 07:25:00,0.55
November,California,WECC,System Operations,10,6000,2021,2021-11-30 13:47:00,2021-11-30 14:21:00,0.57
November,Oregon,WECC,Vandalism,0,0,2021,2021-11-30 05:00:00,2021-11-30 05:01:00,0.02
December,Wisconsin,MRO,System Operations,0,0,2021,2021-12-01 10:04:00,2021-12-01 13:08:00,3.07
December,Texas,TRE,System Operations,0,0,2021,2021-12-02 10:33:00,2021-12-02 13:10:00,2.62
December,Indiana,RF,Transmission Interruption,0,0,2021,2021-12-07 14:33:00,2021-12-07 15:40:00,1.12
December,New York,NPCC,System Operations,0,0,2021,2021-12-08 09:04:00,2021-12-08 09:35:00,0.52
December,Idaho,WECC,Vandalism,0,0,2021,2021-12-10 12:06:00,2021-12-10 13:07:00,1.02
December,Tennessee,SERC,Severe Weather,177,107344,2021,2021-12-11 03:13:00,2021-12-15 15:30:00,12.28
December,New York,NPCC,Severe Weather,Unknown,103000,2021,2021-12-11 18:16:00,2021-12-13 17:00:00,22.73
December,Michigan,MRO,Severe Weather,Unknown,182410,2021,2021-12-11 11:13:00,2021-12-12 23:06:00,11.88
December,Michigan,MRO,Severe Weather,Unknown,159947,2021,2021-12-11 10:30:00,2021-12-11 15:00:00,4.5
December,Louisiana,SERC,Vandalism,36,Unknown,2021,2021-12-12 06:14:00,2021-12-12 06:40:00,0.43
December,California,WECC,Severe Weather,120,65994,2021,2021-12-14 07:28:00,2021-12-14 13:43:00,6.25
December,Washington,WECC,System Operations,0,0,2021,2021-12-14 09:39:00,2021-12-14 09:48:00,0.15
December,Kansas,MRO,Severe Weather,Unknown,174000,2021,2021-12-15 19:00:00,2021-12-16 03:00:00,8.0
December,Iowa,MRO,Severe Weather,Unknown,134000,2021,2021-12-15 18:00:00,2021-12-16 09:00:00,15.0
December,Missouri,SERC/MRO,Severe Weather,0,258000,2021,2021-12-15 16:37:00,2021-12-16 11:30:00,18.88
December,Wisconsin,MRO,Severe Weather,Unknown,80000,2021,2021-12-15 20:00:00,,
December,Wisconsin,MRO,Severe Weather,Unknown,156000,2021,2021-12-15 20:00:00,,
December,Iowa,MRO,Severe Weather,Unknown,Unknown,2021,2021-12-15 21:00:00,,
December,Nebraska,MRO,System Operations,5,Unknown,2021,2021-12-15 15:56:00,2021-12-15 17:27:00,1.52
December,Missouri,SERC/MRO,Severe Weather,Unknown,Unknown,2021,2021-12-15 16:37:00,,
December,Michigan,MRO,Severe Weather,Unknown,200675,2021,2021-12-16 06:00:00,2021-12-16 20:00:00,14.0
December,California,WECC,Suspicious Activity,10,11770,2021,2021-12-18 13:04:00,2021-12-18 21:59:00,8.92
December,Texas,TRE,Suspicious Activity,0,0,2021,2021-12-19 20:48:00,2021-12-19 21:00:00,0.2
December,Texas,TRE,System Operations,22,Unknown,2021,2021-12-21 21:59:00,2021-12-22 14:15:00,16.27
December,Pennsylvania,RF,Suspicious Activity,0,0,2021,2021-12-23 01:10:00,2021-12-23 01:15:00,0.08
December,Massachusetts,NPCC,System Operations,0,0,2021,2021-12-23 14:02:00,2021-12-23 14:55:00,0.88
December,Texas,TRE,System Operations,Unknown,Unknown,2021,2021-12-24 00:34:00,2021-12-24 06:40:00,6.1
December,California,WECC,Severe Weather,381,115830,2021,2021-12-27 04:11:00,2022-01-01 02:41:00,22.5
December,California,WECC,System Operations,120,65994,2021,2021-12-27 21:01:00,2021-12-30 09:11:00,12.17
December,Nevada,WECC,System Operations,0,0,2021,2021-12-29 11:00:00,2021-12-29 12:00:00,1.0
December,Missouri,SERC,Vandalism,0,0,2021,2021-12-30 18:51:00,,
January,Washington,WECC,System Operations,0,0,2022,2022-01-01 12:36:00,2022-01-01 14:12:00,1.6
January,Washington,WECC,System Operations,0,0,2022,2022-01-01 12:36:00,2022-01-02 19:43:00,7.12
January,Georgia,SERC,Vandalism,0,0,2022,2022-01-01 01:01:00,,
January,New Hampshire,NPCC,Suspicious Activity,2,845,2022,2022-01-01 00:06:00,2022-01-01 05:51:00,5.75
January,California,WECC,Severe Weather,3,1706,2022,2022-01-02 13:21:00,2022-01-02 17:38:00,4.28
January,Washington,WECC,Vandalism,0,0,2022,2022-01-03 12:45:00,2022-01-03 12:46:00,0.02
January,South Carolina,SERC,Severe Weather,Unknown,60424,2022,2022-01-03 05:00:00,2022-01-04 18:00:00,13.0
January,North Carolina,SERC,Severe Weather,Unknown,142000,2022,2022-01-03 05:30:00,2022-01-04 12:30:00,7.0
January,Georgia,SERC,Severe Weather,283,40885,2022,2022-01-03 01:00:00,2022-01-03 14:00:00,13.0
January,Massachusetts,NPCC,System Operations,0,0,2022,2022-01-05 12:32:00,2022-01-05 12:45:00,0.22
January,Florida,SERC,Vandalism,0,0,2022,2022-01-08 02:20:00,2022-01-12 07:40:00,5.33
January,New Hampshire,NPCC,Suspicious Activity,0,0,2022,2022-01-08 18:07:00,2022-01-08 22:26:00,4.32
January,Texas,TRE,System Operations,0,0,2022,2022-01-08 02:56:00,2022-01-08 03:03:00,0.12
January,Mississippi,SERC,System Operations,Unknown,Unknown,2022,2022-01-09 18:08:00,,
January,Indiana,SERC/RF,System Operations,Unknown,Unknown,2022,2022-01-12 09:20:00,2022-01-12 10:25:00,1.08
January,Massachusetts,NPCC,Suspicious Activity,0,0,2022,2022-01-13 16:00:00,2022-01-13 16:01:00,0.02
January,Pennsylvania,NPCC,Suspicious Activity,0,0,2022,2022-01-14 13:50:00,2022-01-14 14:13:00,0.38
January,Texas,TRE/WECC,Transmission Interruption,0,0,2022,2022-01-14 08:34:00,2022-01-14 08:42:00,0.13
January,New York,NPCC,Suspicious Activity,0,0,2022,2022-01-15 14:09:00,2022-01-15 14:28:00,0.32
January,North Carolina,SERC,Severe Weather,Unknown,51289,2022,2022-01-16 12:05:00,2022-01-17 08:45:00,20.67
January,North Carolina,SERC,Severe Weather,Unknown,74638,2022,2022-01-16 13:15:00,2022-01-16 17:15:00,4.0
January,Georgia,SERC,Severe Weather,436,61113,2022,2022-01-16 05:15:00,2022-01-17 00:06:00,18.85
January,Texas,TRE,Cyber Event,0,0,2022,2022-01-18 22:22:00,2022-01-18 22:23:00,0.02
January,Maine,NPCC,System Operations,0,0,2022,2022-01-19 14:35:00,2022-01-19 16:02:00,1.45
January,Mississippi,TRE/SERC,Severe Weather,0,0,2022,2022-01-20 19:57:00,2022-01-21 05:30:00,9.55
January,Maine,NPCC,System Operations,0,0,2022,2022-01-20 09:00:00,2022-01-20 09:59:00,0.98
January,Pennsylvania,RF,Suspicious Activity,0,0,2022,2022-01-23 00:37:00,2022-01-23 00:42:00,0.08
January,Washington,WECC,System Operations,0,0,2022,2022-01-24 10:27:00,2022-01-24 10:51:00,0.4
January,New York,NPCC,Sabotage,0,0,2022,2022-01-24 11:50:00,2022-01-24 16:00:00,4.17
January,Florida,SERC,System Operations,0,0,2022,2022-01-26 13:37:00,2022-01-26 14:15:00,0.63
January,Nevada,WECC,Vandalism,0,0,2022,2022-01-27 11:30:00,2022-01-27 11:31:00,0.02
January,Colorado,WECC,Transmission Interruption,0,0,2022,2022-01-28 15:41:00,2022-01-28 21:30:00,5.82
January,Connecticut,NPCC,Severe Weather,120,12000,2022,2022-01-29 08:45:00,2022-01-30 01:00:00,16.25
January,Nebraska,MRO,System Operations,0,0,2022,2022-01-30 20:41:00,2022-01-31 00:42:00,4.02
January,West Virginia,RF,Suspicious Activity,0,0,2022,2022-01-31 19:58:00,2022-01-31 20:10:00,0.2
February,California,WECC,System Operations,10,8124,2022,2022-02-01 12:13:00,2022-02-01 12:25:00,0.2
February,Tennessee,SERC,Severe Weather/Transmission Interruption,Unknown,255000,2022,2022-02-03 10:00:00,2022-02-07 20:00:00,10.0
February,Ohio,RF,Severe Weather/Transmission Interruption,Unknown,51000,2022,2022-02-03 12:56:00,2022-02-04 20:30:00,7.57
February,Ohio,RF,Severe Weather/Transmission Interruption,Unknown,51000,2022,2022-02-03 12:56:00,,
February,Texas,TRE,Transmission Interruption,Unknown,Unknown,2022,2022-02-04 18:21:00,2022-02-04 22:00:00,3.65
February,New York,NPCC,Severe Weather/Transmission Interruption,Unknown,67404,2022,2022-02-04 13:10:00,,
February,New York,NPCC,Vandalism,0,0,2022,2022-02-09 07:00:00,2022-02-09 09:00:00,2.0
February,California,WECC,Vandalism,Unknown,Unknown,2022,2022-02-12 16:29:00,2022-02-12 16:30:00,0.02
February,Rhode Island,NPCC,Suspicious Activity,0,0,2022,2022-02-17 10:30:00,2022-02-17 10:31:00,0.02
February,Louisiana,SERC,System Operations,80,0,2022,2022-02-17 00:09:00,2022-02-17 07:36:00,7.45
February,Connecticut,NPCC,Severe Weather,7,7047,2022,2022-02-18 07:10:00,2022-02-18 16:25:00,9.25
February,Texas,TRE,Suspicious Activity,0,0,2022,2022-02-22 11:10:00,2022-02-22 12:15:00,1.08
February,Texas,TRE,Transmission Interruption,3,1405,2022,2022-02-24 10:25:00,2022-02-24 10:31:00,0.1
February,California,WECC,System Operations,246,0,2022,2022-02-24 01:09:00,2022-02-24 02:59:00,1.83
February,Texas,TRE,System Operations,0,0,2022,2022-02-25 09:31:00,2022-02-25 13:09:00,3.63
February,Washington,WECC,Actual Physical Attack,0,0,2022,2022-02-26 11:15:00,2022-02-26 17:00:00,5.75
February,Texas,TRE,Vandalism,0,0,2022,2022-02-28 09:25:00,2022-02-28 09:26:00,0.02
March,Indiana,RF,System Operations,0,0,2022,2022-03-01 13:43:00,2022-03-01 13:47:00,0.07
March,North Carolina,SERC,System Operations,0,0,2022,2022-03-02 09:26:00,2022-03-02 10:05:00,0.65
March,Illinois,SERC/RF,System Operations,0,0,2022,2022-03-05 22:58:00,2022-03-06 19:38:00,20.67
March,Texas,TRE,Cyber Event,0,0,2022,2022-03-06 02:30:00,2022-03-06 17:00:00,14.5
March,Georgia,TRE,System Operations,48,5855,2022,2022-03-08 13:50:00,2022-03-08 14:39:00,0.82
March,Nebraska,MRO,Transmission Interruption,0,0,2022,2022-03-10 08:51:00,2022-03-10 15:15:00,6.4
March,Texas,TRE,Suspicious Activity,0,0,2022,2022-03-11 06:35:00,2022-03-11 07:00:00,0.42
March,Alabama,SERC,Severe Weather,139,19380,2022,2022-03-12 08:33:00,,
March,Minnesota,MRO,Vandalism,0,0,2022,2022-03-13 22:15:00,2022-03-13 22:38:00,0.38
March,Texas,TRE,Vandalism,0,0,2022,2022-03-14 09:30:00,2022-03-14 10:45:00,1.25
March,New Jersey,RF,Suspicious Activity,Unknown,Unknown,2022,2022-03-14 15:45:00,,
March,California,WECC,Vandalism,10,3958,2022,2022-03-15 18:53:00,2022-03-15 20:33:00,1.67
March,Maine,NPCC,System Operations,0,0,2022,2022-03-15 11:11:00,2022-03-15 11:47:00,0.6
March,California,WECC,Vandalism,0,0,2022,2022-03-16 11:28:00,2022-03-16 11:29:00,0.02
March,North Carolina,SERC,Actual Physical Attack/Vandalism,0,0,2022,2022-03-17 12:59:00,,
March,Florida,SERC,Transmission Interruption,78,20423,2022,2022-03-18 16:32:00,,
March,Minnesota,MRO,System Operations,0,0,2022,2022-03-20 17:52:00,2022-03-20 22:20:00,4.47
March,Texas,TRE,Severe Weather,Unknown,170000,2022,2022-03-21 19:00:00,2022-03-24 00:00:00,5.0
March,Maryland,RF,Suspicious Activity,0,0,2022,2022-03-22 21:04:00,2022-03-22 21:08:00,0.07
March,South Dakota,MRO,Transmission Interruption,0,0,2022,2022-03-22 00:06:00,2022-03-22 04:29:00,4.38
March,Maine,NPCC,System Operations,0,0,2022,2022-03-25 20:46:00,2022-03-25 22:48:00,2.03
March,California,WECC,Vandalism,0,0,2022,2022-03-29 11:45:00,,
March,Vermont,NPCC,Vandalism,0,0,2022,2022-03-29 16:34:00,2022-03-30 15:25:00,22.85
March,Louisiana,SERC,Severe Weather,Unknown,66448,2022,2022-03-30 15:45:00,,
March,Michigan,RF,Severe Weather,60,70000,2022,2022-03-31 08:59:00,2022-04-01 19:30:00,10.52
March,Montana,WECC/SERC,Cyber Event,0,0,2022,2022-03-31 22:43:00,,
March,Georgia,SERC,Severe Weather,157,22000,2022,2022-03-31 00:04:00,2022-03-31 09:20:00,9.27
April,Missouri,SERC/RF,System Operations,73,16299,2022,2022-04-05 04:40:00,2022-04-05 17:21:00,12.68
April,Arkansas,SERC,System Operations,5,Unknown,2022,2022-04-10 15:41:00,2022-04-10 15:50:00,0.15
April,Arkansas,SERC,System Operations,5,Unknown,2022,2022-04-10 15:41:00,2022-04-10 15:50:00,0.15
April,Oregon,WECC,Severe Weather,3140,73717,2022,2022-04-11 09:15:00,2022-04-13 08:00:00,22.75
April,California,WECC,Actual Physical Attack,2,1337,2022,2022-04-11 21:37:00,2022-04-11 22:14:00,0.62
April,Maryland,RF,Suspicious Activity,0,0,2022,2022-04-11 20:33:00,2022-04-11 20:40:00,0.12
April,Maryland,RF,Suspicious Activity,0,0,2022,2022-04-11 20:33:00,2022-04-11 20:40:00,0.12
April,Arkansas,SERC,Actual Physical Attack,0,0,2022,2022-04-12 17:42:00,2022-04-12 18:38:00,0.93
April,Louisiana,SERC,System Operations,7,2429,2022,2022-04-13 22:04:00,2022-04-14 00:02:00,1.97
April,California,WECC,Transmission Interruption,164,262268,2022,2022-04-14 05:59:00,2022-04-14 06:13:00,0.23
April,Missouri,SERC/RF,Generation Inadequacy,0,0,2022,2022-04-16 12:17:00,,
April,Iowa,SERC/MRO,System Operations,0,0,2022,2022-04-16 11:08:00,,
April,Washington,WECC,Suspicious Activity,0,0,2022,2022-04-16 10:45:00,,
April,California,WECC,System Operations,9290,Unknown,2022,2022-04-16 17:44:00,,
April,California,WECC,System Operations,0,0,2022,2022-04-16 05:30:00,2022-04-16 11:38:00,6.13
April,Pennsylvania,RF,Suspicious Activity,0,0,2022,2022-04-16 22:55:00,2022-04-16 22:57:00,0.03
April,New York,NPCC,Severe Weather,Unknown,97000,2022,2022-04-19 06:00:00,,
April,Connecticut,NPCC,Severe Weather,Unknown,67754,2022,2022-04-19 08:41:00,2022-04-19 12:10:00,3.48
April,New York,NPCC,Severe Weather,Unknown,84033,2022,2022-04-19 04:07:00,,
April,North Dakota,MRO,Severe Weather,1000,Unknown,2022,2022-04-22 23:00:00,2022-04-24 16:00:00,17.0
April,North Dakota,WECC/MRO,Severe Weather,Unknown,Unknown,2022,2022-04-22 23:16:00,2022-04-24 16:00:00,16.73
April,North Dakota,MRO,Severe Weather,480,18430,2022,2022-04-23 15:38:00,2022-04-24 04:00:00,12.37
