Month,Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Event Type,Demand Loss (MW),Number of Customers Affected,Year
October,10/26/2022,19:32:00,10/26/2022,20:38:00,Texas,TRE,System Operations,0,0,2022
October,10/28/2022,14:16:00,10/28/2022,15:00:00,California,WECC,Vandalism,2,0,2022
November,11/02/2022,15:11:00,11/02/2022,15:25:00,Texas,TRE,Suspicious Activity,0,0,2022
November,11/03/2022,12:07:00,11/03/2022,14:24:00,Washington,WECC,Transmission Interruption,0,0,2022
November,11/08/2022,15:48:00,11/08/2022,16:21:00,Texas,TRE,Transmission Interruption,0,0,2022
November,11/10/2022,11:07:00,11/10/2022,12:00:00,Arkansas,SERC,Generation Inadequacy,0,0,2022
November,11/11/2022,01:41:00,11/14/2022,14:00:00,Ohio,RF,Actual Physical Attack/Vandalism,7,1775,2022
November,11/15/2022,10:17:00,11/15/2022,11:06:00,Massachusetts,NPCC,System Operations,0,0,2022
November,11/15/2022,01:00:00,11/15/2022,06:00:00,Oregon,WECC,Vandalism,0,0,2022
November,11/18/2022,04:30:00,11/18/2022,04:59:00,Washington,WECC,Actual Physical Attack/Vandalism,3,1454,2022
November,11/22/2022,10:01:00,11/22/2022,10:43:00,Maine,NPCC,System Operations,0,0,2022
November,11/23/2022,07:03:00,11/23/2022,08:57:00,Texas,TRE,Suspicious Activity,0,0,2022
November,11/23/2022,10:15:00,11/23/2022,14:09:00,Washington,WECC,Actual Physical Attack/Vandalism,0,0,2022
November,11/23/2022,12:46:00,11/23/2022,13:19:00,Michigan,RF,System Operations,0,0,2022
November,11/24/2022,01:40:00,11/24/2022,01:45:00,Oregon,WECC,Vandalism,0,0,2022
November,11/25/2022,05:00:00,11/25/2022,08:00:00,California,WECC,Actual Physical Attack/Vandalism,0,0,2022
November,11/27/2022,17:28:00,11/27/2022,23:58:00,Maryland,RF,Transmission Interruption,190,87500,2022
November,11/30/2022,18:45:00,12/02/2022,04:00:00,Maine,NPCC,Severe Weather,113,113000,2022
November,11/30/2022,02:37:00,11/30/2022,06:10:00,York,NPCC,System Operations,0,0,2022
November,11/30/2022,03:35:00,11/30/2022,09:10:00,Alabama,SERC,Severe Weather,386,54110,2022
December,12/05/2022,18:20:00,12/05/2022,18:55:00,Pennsylvania,RF,Suspicious Activity,0,0,2022
December,12/05/2022,09:00:00,12/05/2022,13:00:00,York,NPCC,Vandalism,0,0,2022
December,12/06/2022,08:26:00,12/06/2022,08:30:00,Kentucky,SERC,Vandalism,0,0,2022
December,12/06/2022,00:00:00,12/06/2022,00:01:00,Georgia,SERC,Suspicious Activity,0,0,2022
December,12/06/2022,00:00:00,12/06/2022,00:01:00,Georgia,SERC,Suspicious Activity,0,0,2022
December,12/07/2022,13:35:00,12/07/2022,13:40:00,Illinois,SERC/RF,Suspicious Activity,0,0,2022
December,12/07/2022,16:42:00,12/07/2022,21:00:00,Carolina,SERC,Suspicious Activity,0,0,2022
December,12/10/2022,01:14:00,12/10/2022,02:02:00,Massachusetts,NPCC,Transmission Interruption,0,0,2022
December,12/10/2022,11:00:00,12/12/2022,06:00:00,Missouri,SERC,Suspicious Activity,0,0,2022
December,12/13/2022,23:59:00,12/14/2022,03:39:00,Washington,WECC,Vandalism,10,583,2022
December,12/14/2022,10:42:00,12/14/2022,12:05:00,Florida,SERC,System Operations,0,0,2022
December,12/15/2022,05:30:00,12/15/2022,05:31:00,Utah,WECC,Vandalism,0,0,2022
December,12/17/2022,19:45:00,12/17/2022,19:46:00,Texas,TRE,Suspicious Activity,0,0,2022
December,12/22/2022,21:04:00,12/22/2022,21:42:00,Texas,TRE,System Operations,0,0,2022
December,12/23/2022,06:04:00,12/23/2022,06:40:00,Texas,TRE,Suspicious Activity,0,0,2022
December,12/23/2022,03:03:00,12/23/2022,12:30:00,Alabama,SERC,Severe Weather,236,33010,2022
December,12/23/2022,07:19:00,12/23/2022,07:41:00,Missouri,SERC,Severe Weather,0,0,2022
December,12/24/2022,06:15:00,12/25/2022,09:00:00,Carolina,SERC,Severe Weather,4615,17600,2022
December,12/24/2022,06:35:00,12/24/2022,16:10:00,Carolina,SERC,System Operations,960,130000,2022
December,12/24/2022,04:45:00,12/24/2022,15:45:00,Carolina,SERC,Severe Weather,1000,295000,2022
December,12/24/2022,09:00:00,12/24/2022,11:15:00,Alabama,SERC,Severe Weather,160,22436,2022
December,12/25/2022,19:25:00,12/25/2022,20:07:00,Washington,WECC,Vandalism,32,13500,2022
December,12/25/2022,02:42:00,12/25/2022,04:55:00,Washington,WECC,Vandalism,14,8000,2022
December,12/27/2022,08:00:00,12/27/2022,08:30:00,Washington,WECC,Vandalism,0,0,2022
December,12/27/2022,13:30:00,12/27/2022,21:16:00,California,WECC,Vandalism,0,0,2022
December,12/27/2022,20:40:00,12/27/2022,20:41:00,Washington,WECC,Severe Weather,11,11600,2022
December,12/27/2022,07:20:00,12/27/2022,11:22:00,California,WECC,Vandalism,0,0,2022
December,12/29/2022,13:14:00,12/29/2022,13:55:00,Washington,WECC,Vandalism,0,0,2022
December,12/30/2022,05:25:00,12/30/2022,14:17:00,Oregon,WECC,Transmission Interruption,0,0,2022
